num_run,N,num_blocks_x,num_blocks_y,num_threads_per_x,num_threads_per_y,device_runtime [ms],host_runtime [ms]
1,16,120,120,512,256,0.022208,0.451
1,16,120,120,512,512,0.163648,0.311
1,16,120,120,512,1024,0.020704,0.507
1,16,120,120,1024,32,0.021952,0.451
1,16,120,120,1024,64,0.014656,0.5730000000000001
1,16,120,120,1024,128,0.020992,0.51
1,16,120,120,1024,256,0.162464,0.441
1,16,120,120,1024,512,0.022272,0.522
1,16,120,120,1024,1024,0.02352,0.262
1,16,120,240,32,32,0.220032,0.332
1,16,120,240,32,64,0.0208,0.635
1,16,120,240,32,128,0.021376,0.32
1,16,120,240,32,256,0.02336,0.419
1,16,120,240,32,512,0.01376,0.381
1,16,120,240,32,1024,0.022816,0.33
1,16,120,240,64,32,0.022912,0.278
1,16,120,240,64,64,0.020832,0.488
1,16,120,240,64,128,0.017248,0.488
1,16,120,240,64,256,0.022528,0.6
1,16,120,240,64,512,0.187648,0.508
1,16,120,240,64,1024,0.020704,0.539
1,16,120,240,128,32,0.02128,0.314
1,16,120,240,128,64,0.020576,0.28700000000000003
1,16,120,240,128,128,0.020736,0.487
1,16,120,240,128,256,0.022848,0.335
1,16,120,240,128,512,0.164672,0.587
1,16,120,240,128,1024,0.02272,0.589
1,16,120,240,256,32,0.022816,0.418
1,16,120,240,256,64,0.020704,0.626
1,16,120,240,256,128,0.02272,0.331
1,16,120,240,256,256,0.019584,0.553
1,16,120,240,256,512,0.016224,0.649
1,16,120,240,256,1024,0.021696,0.512
1,16,120,240,512,32,0.020928,0.34800000000000003
1,16,120,240,512,64,0.020864,0.387
1,16,120,240,512,128,0.021888,0.536
1,16,120,240,512,256,0.020864,0.5740000000000001
1,16,120,240,512,512,0.023456,0.47300000000000003
1,16,120,240,512,1024,0.018048,0.547
1,16,120,240,1024,32,0.021952,0.544
1,16,120,240,1024,64,0.020352,0.426
1,16,120,240,1024,128,0.020608,0.507
1,16,120,240,1024,256,0.02176,0.418
1,16,120,240,1024,512,0.022528,0.418
1,16,120,240,1024,1024,0.021568,0.334
1,16,120,480,32,32,0.558464,0.377
1,16,120,480,32,64,0.021408,0.456
1,16,120,480,32,128,0.022688,0.523
1,16,120,480,32,256,0.022048,0.584
1,16,120,480,32,512,0.172064,0.509
1,16,120,480,32,1024,0.705216,0.263
1,16,120,480,64,32,0.0184,0.281
1,16,120,480,64,64,0.018304,0.47900000000000004
1,16,120,480,64,128,0.021056,0.315
1,16,120,480,64,256,0.0216,0.496
1,16,120,480,64,512,0.022528,0.28500000000000003
1,16,120,480,64,1024,0.021376,0.643
1,16,120,480,128,32,0.020352,0.281
1,16,120,480,128,64,0.014176,0.281
1,16,120,480,128,128,0.020704,0.545
1,16,120,480,128,256,0.021152,0.25
1,16,120,480,128,512,0.022016,0.382
1,16,120,480,128,1024,0.022592,0.737
1,16,120,480,256,32,0.024,0.41600000000000004
1,16,120,480,256,64,0.021312,0.586
1,16,120,480,256,128,0.022624,0.399
1,16,120,480,256,256,0.022048,0.319
1,16,120,480,256,512,0.021184,0.341
1,16,120,480,256,1024,0.023904,0.291
1,16,120,480,512,32,0.020928,0.632
1,16,120,480,512,64,0.02144,0.492
1,16,120,480,512,128,0.022592,0.436
1,16,120,480,512,256,0.021344,0.614
1,16,120,480,512,512,0.020224,0.481
1,16,120,480,512,1024,0.021824,0.391
1,16,120,480,1024,32,0.021408,0.383
1,16,120,480,1024,64,0.020448,0.625
1,16,120,480,1024,128,0.023296,0.417
1,16,120,480,1024,256,0.020672,0.519
1,16,120,480,1024,512,0.022336,0.435
1,16,120,480,1024,1024,0.01968,0.423
1,16,120,960,32,32,1.08899,0.34500000000000003
1,16,120,960,32,64,0.022144,0.34700000000000003
1,16,120,960,32,128,0.020832,0.489
1,16,120,960,32,256,0.020832,0.309
1,16,120,960,32,512,0.173024,0.631
1,16,120,960,32,1024,0.021984,0.593
1,16,120,960,64,32,0.022496,0.47200000000000003
1,16,120,960,64,64,0.022432,0.629
1,16,120,960,64,128,0.022368,0.521
1,16,120,960,64,256,0.020064,0.3
1,16,120,960,64,512,0.023168,0.291
1,16,120,960,64,1024,0.021216,0.649
1,16,120,960,128,32,0.020928,0.28200000000000003
1,16,120,960,128,64,0.020704,0.704
1,16,120,960,128,128,0.035584,0.678
1,16,120,960,128,256,0.022912,0.46900000000000003
1,16,120,960,128,512,0.019872,0.366
1,16,120,960,128,1024,0.020832,0.369
1,16,120,960,256,32,0.022912,0.445
1,16,120,960,256,64,0.019648,0.5
1,16,120,960,256,128,0.023168,0.52
1,16,120,960,256,256,0.164768,0.337
1,16,120,960,256,512,0.020832,0.35000000000000003
1,16,120,960,256,1024,0.021632,0.589
1,16,120,960,512,32,0.020736,0.427
1,16,120,960,512,64,0.021568,0.454
1,16,120,960,512,128,0.021088,0.261
1,16,120,960,512,256,0.020736,0.494
1,16,120,960,512,512,0.021312,0.615
1,16,120,960,512,1024,0.020992,0.765
1,16,120,960,1024,32,0.015232,0.47400000000000003
1,16,120,960,1024,64,0.022176,0.465
1,16,120,960,1024,128,0.022144,0.497
1,16,120,960,1024,256,0.019552,0.445
1,16,120,960,1024,512,0.021568,0.40900000000000003
1,16,120,960,1024,1024,0.021856,0.374
1,16,120,1920,32,32,2.15414,0.548
1,16,120,1920,32,64,0.023392,0.579
1,16,120,1920,32,128,0.02176,0.619
1,16,120,1920,32,256,0.021536,0.522
1,16,120,1920,32,512,0.17952,0.5630000000000001
1,16,120,1920,32,1024,0.022016,0.59
1,16,120,1920,64,32,0.023296,0.481
1,16,120,1920,64,64,0.020512,0.533
1,16,120,1920,64,128,0.022592,0.47100000000000003
1,16,120,1920,64,256,0.021536,0.294
1,16,120,1920,64,512,0.022784,0.558
1,16,120,1920,64,1024,0.021024,0.389
1,16,120,1920,128,32,0.022112,0.788
1,16,120,1920,128,64,0.021888,0.434
1,16,120,1920,128,128,0.022464,0.461
1,16,120,1920,128,256,0.020928,0.509
1,16,120,1920,128,512,0.020736,0.577
1,16,120,1920,128,1024,0.022464,0.37
1,16,120,1920,256,32,0.022368,0.28400000000000003
1,16,120,1920,256,64,0.022912,0.41200000000000003
1,16,120,1920,256,128,0.020768,0.545
1,16,120,1920,256,256,0.022208,0.514
1,16,120,1920,256,512,0.021408,0.31
1,16,120,1920,256,1024,0.020224,0.678
1,16,120,1920,512,32,0.020576,0.605
1,16,120,1920,512,64,0.021536,0.592
1,16,120,1920,512,128,0.020736,0.356
1,16,120,1920,512,256,0.0232,0.774
1,16,120,1920,512,512,0.023104,0.305
1,16,120,1920,512,1024,0.023968,0.5670000000000001
1,16,120,1920,1024,32,0.020832,0.316
1,16,120,1920,1024,64,0.020672,0.5660000000000001
1,16,120,1920,1024,128,0.021568,0.499
1,16,120,1920,1024,256,0.021824,0.604
1,16,120,1920,1024,512,0.021664,0.53
1,16,120,1920,1024,1024,0.02144,0.303
1,16,240,30,32,32,0.090976,0.373
1,16,240,30,32,64,0.804448,0.521
1,16,240,30,32,128,0.018112,0.402
1,16,240,30,32,256,0.02304,0.335
1,16,240,30,32,512,0.021984,0.428
1,16,240,30,32,1024,0.023392,0.303
1,16,240,30,64,32,0.024,0.295
1,16,240,30,64,64,0.020544,0.435
1,16,240,30,64,128,0.035712,0.389
1,16,240,30,64,256,0.022496,0.304
1,16,240,30,64,512,0.021888,0.28400000000000003
1,16,240,30,64,1024,0.021344,0.267
1,16,240,30,128,32,0.020704,0.384
1,16,240,30,128,64,0.02016,0.253
1,16,240,30,128,128,0.018496,0.277
1,16,240,30,128,256,0.184544,0.333
1,16,240,30,128,512,0.171424,0.361
1,16,240,30,128,1024,0.020096,0.465
1,16,240,30,256,32,0.019872,0.289
1,16,240,30,256,64,0.021056,0.265
1,16,240,30,256,128,0.018144,0.291
1,16,240,30,256,256,0.020448,0.295
1,16,240,30,256,512,0.022592,0.49
1,16,240,30,256,1024,0.023008,0.47100000000000003
1,16,240,30,512,32,0.012736,0.314
1,16,240,30,512,64,0.022848,0.40900000000000003
1,16,240,30,512,128,0.020704,0.516
1,16,240,30,512,256,0.020352,0.428
1,16,240,30,512,512,0.022848,0.34700000000000003
1,16,240,30,512,1024,0.023104,0.23800000000000002
1,16,240,30,1024,32,0.020448,0.462
1,16,240,30,1024,64,0.30704,0.301
1,16,240,30,1024,128,0.01968,0.268
1,16,240,30,1024,256,0.01088,0.653
1,16,240,30,1024,512,0.013664,0.486
1,16,240,30,1024,1024,0.021664,0.5720000000000001
1,16,240,60,32,32,0.12288,0.431
1,16,240,60,32,64,0.019296,0.321
1,16,240,60,32,128,0.021376,0.379
1,16,240,60,32,256,0.021312,0.295
1,16,240,60,32,512,0.02112,0.249
1,16,240,60,32,1024,0.021888,0.534
1,16,240,60,64,32,0.017632,0.403
1,16,240,60,64,64,0.02128,0.28500000000000003
1,16,240,60,64,128,0.022368,0.451
1,16,240,60,64,256,0.015488,0.359
1,16,240,60,64,512,0.022944,0.281
1,16,240,60,64,1024,0.021376,0.261
1,16,240,60,128,32,0.02352,0.259
1,16,240,60,128,64,0.022016,0.492
1,16,240,60,128,128,0.021888,0.305
1,16,240,60,128,256,0.023168,0.401
1,16,240,60,128,512,0.021568,0.279
1,16,240,60,128,1024,0.020768,0.38
1,16,240,60,256,32,0.021664,0.535
1,16,240,60,256,64,0.02336,0.276
1,16,240,60,256,128,0.020896,0.254
1,16,240,60,256,256,0.023392,0.55
1,16,240,60,256,512,0.647616,0.342
1,16,240,60,256,1024,0.014432,0.498
1,16,240,60,512,32,0.023904,0.281
1,16,240,60,512,64,0.021056,0.47300000000000003
1,16,240,60,512,128,0.021856,0.335
1,16,240,60,512,256,0.018176,0.421
1,16,240,60,512,512,0.331616,0.422
1,16,240,60,512,1024,0.021664,0.273
1,16,240,60,1024,32,0.021568,0.257
1,16,240,60,1024,64,0.01936,0.455
1,16,240,60,1024,128,0.020064,0.296
1,16,240,60,1024,256,0.021664,0.529
1,16,240,60,1024,512,0.020832,0.337
1,16,240,60,1024,1024,0.022592,0.339
1,16,240,120,32,32,0.219776,0.431
1,16,240,120,32,64,0.139136,0.664
1,16,240,120,32,128,0.01936,0.548
1,16,240,120,32,256,0.021088,0.266
1,16,240,120,32,512,0.019936,0.256
1,16,240,120,32,1024,0.169888,0.447
1,16,240,120,64,32,0.019072,0.361
1,16,240,120,64,64,0.0224,0.28800000000000003
1,16,240,120,64,128,0.023232,0.264
1,16,240,120,64,256,0.0216,0.231
1,16,240,120,64,512,0.023104,0.447
1,16,240,120,64,1024,0.023008,0.299
1,16,240,120,128,32,0.02416,0.28800000000000003
1,16,240,120,128,64,0.02192,0.41000000000000003
1,16,240,120,128,128,0.021312,0.34500000000000003
1,16,240,120,128,256,0.021024,0.322
1,16,240,120,128,512,0.021664,0.251
1,16,240,120,128,1024,0.022816,0.269
1,16,240,120,256,32,0.020608,0.298
1,16,240,120,256,64,0.021568,0.369
1,16,240,120,256,128,0.021408,0.256
1,16,240,120,256,256,0.02208,0.486
1,16,240,120,256,512,0.023648,0.358
1,16,240,120,256,1024,0.01808,0.435
1,16,240,120,512,32,0.020768,0.426
1,16,240,120,512,64,0.018752,0.279
1,16,240,120,512,128,0.022304,0.424
1,16,240,120,512,256,0.02192,0.507
1,16,240,120,512,512,0.015872,0.281
1,16,240,120,512,1024,0.516608,0.298
1,16,240,120,1024,32,0.020736,0.372
1,16,240,120,1024,64,0.027328,0.426
1,16,240,120,1024,128,0.0224,0.504
1,16,240,120,1024,256,0.02112,0.268
1,16,240,120,1024,512,0.022208,0.518
1,16,240,120,1024,1024,0.021664,0.47300000000000003
1,16,240,240,32,32,0.41488,0.523
1,16,240,240,32,64,0.022176,0.403
1,16,240,240,32,128,0.021312,0.402
1,16,240,240,32,256,0.020448,0.538
1,16,240,240,32,512,0.022624,0.6960000000000001
1,16,240,240,32,1024,0.021376,0.524
1,16,240,240,64,32,0.02368,0.368
1,16,240,240,64,64,0.021184,0.302
1,16,240,240,64,128,0.022336,0.378
1,16,240,240,64,256,0.019872,0.313
1,16,240,240,64,512,0.303328,0.289
1,16,240,240,64,1024,0.015072,0.291
1,16,240,240,128,32,0.019488,0.34800000000000003
1,16,240,240,128,64,0.021088,0.278
1,16,240,240,128,128,0.020768,0.397
1,16,240,240,128,256,0.01424,0.258
1,16,240,240,128,512,0.021376,0.274
1,16,240,240,128,1024,0.129088,0.335
1,16,240,240,256,32,0.020288,0.389
1,16,240,240,256,64,0.022752,0.402
1,16,240,240,256,128,0.016288,0.454
1,16,240,240,256,256,0.022112,0.5670000000000001
1,16,240,240,256,512,0.014656,0.41200000000000003
1,16,240,240,256,1024,0.021664,0.398
1,16,240,240,512,32,0.014272,0.466
1,16,240,240,512,64,0.021696,0.305
1,16,240,240,512,128,0.021888,0.434
1,16,240,240,512,256,0.022368,0.423
1,16,240,240,512,512,0.021056,0.316
1,16,240,240,512,1024,0.013408,0.29
1,16,240,240,1024,32,0.162624,0.307
1,16,240,240,1024,64,0.02272,0.429
1,16,240,240,1024,128,0.021408,0.253
1,16,240,240,1024,256,0.033376,0.45
1,16,240,240,1024,512,0.021152,0.629
1,16,240,240,1024,1024,0.014624,0.308
1,16,240,480,32,32,0.800192,0.501
1,16,240,480,32,64,0.020576,0.508
1,16,240,480,32,128,0.02208,0.457
1,16,240,480,32,256,0.021056,0.591
1,16,240,480,32,512,0.022784,0.341
1,16,240,480,32,1024,0.023488,0.464
1,16,240,480,64,32,0.165312,0.512
1,16,240,480,64,64,0.020384,0.41600000000000004
1,16,240,480,64,128,0.020256,0.492
1,16,240,480,64,256,0.021568,0.292
1,16,240,480,64,512,0.023296,0.562
1,16,240,480,64,1024,0.021184,0.40900000000000003
1,16,240,480,128,32,0.020576,0.389
1,16,240,480,128,64,0.022816,0.39
1,16,240,480,128,128,0.02224,0.625
1,16,240,480,128,256,0.020992,0.33
1,16,240,480,128,512,0.022912,0.295
1,16,240,480,128,1024,0.01456,0.578
1,16,240,480,256,32,0.022144,0.517
1,16,240,480,256,64,0.021056,0.456
1,16,240,480,256,128,0.022656,0.605
1,16,240,480,256,256,0.022368,0.393
1,16,240,480,256,512,0.022176,0.443
1,16,240,480,256,1024,0.203296,0.337
1,16,240,480,512,32,0.02272,0.226
1,16,240,480,512,64,0.023104,0.376
1,16,240,480,512,128,0.021248,0.276
1,16,240,480,512,256,0.022496,0.5750000000000001
1,16,240,480,512,512,0.01968,0.48
1,16,240,480,512,1024,0.254176,0.27
1,16,240,480,1024,32,0.023776,0.41000000000000003
1,16,240,480,1024,64,0.018432,0.281
1,16,240,480,1024,128,0.019904,0.439
1,16,240,480,1024,256,0.022144,0.308
1,16,240,480,1024,512,0.02208,0.431
1,16,240,480,1024,1024,0.022816,0.321
1,16,240,960,32,32,1.57654,0.47000000000000003
1,16,240,960,32,64,0.024544,0.536
1,16,240,960,32,128,0.022496,0.42
1,16,240,960,32,256,0.163552,0.54
1,16,240,960,32,512,0.015264,0.626
1,16,240,960,32,1024,0.021952,0.431
1,16,240,960,64,32,0.021248,0.28300000000000003
1,16,240,960,64,64,0.020928,0.543
1,16,240,960,64,128,0.021408,0.528
1,16,240,960,64,256,0.0224,0.359
1,16,240,960,64,512,0.023584,0.485
1,16,240,960,64,1024,0.021344,0.47800000000000004
1,16,240,960,128,32,0.021376,0.277
1,16,240,960,128,64,0.020672,0.3
1,16,240,960,128,128,0.021056,0.47800000000000004
1,16,240,960,128,256,0.14768,0.354
1,16,240,960,128,512,0.022176,0.513
1,16,240,960,128,1024,0.153184,0.441
1,16,240,960,256,32,0.014848,0.397
1,16,240,960,256,64,0.020576,0.495
1,16,240,960,256,128,0.020096,0.442
1,16,240,960,256,256,0.022752,0.47500000000000003
1,16,240,960,256,512,0.023968,0.468
1,16,240,960,256,1024,0.021728,0.335
1,16,240,960,512,32,0.021088,0.277
1,16,240,960,512,64,0.021024,0.581
1,16,240,960,512,128,0.019712,0.55
1,16,240,960,512,256,0.022624,0.41000000000000003
1,16,240,960,512,512,0.020128,0.443
1,16,240,960,512,1024,0.02064,0.459
1,16,240,960,1024,32,0.014048,0.397
1,16,240,960,1024,64,0.02128,0.481
1,16,240,960,1024,128,0.017184,0.537
1,16,240,960,1024,256,0.023168,0.41100000000000003
1,16,240,960,1024,512,0.023168,0.605
1,16,240,960,1024,1024,0.022944,0.281
1,16,240,1920,32,32,3.12499,0.333
1,16,240,1920,32,64,0.021184,0.491
1,16,240,1920,32,128,0.021056,0.317
1,16,240,1920,32,256,0.023104,0.315
1,16,240,1920,32,512,0.020928,0.359
1,16,240,1920,32,1024,0.0216,0.291
1,16,240,1920,64,32,0.01424,0.359
1,16,240,1920,64,64,0.02032,0.483
1,16,240,1920,64,128,0.020832,0.721
1,16,240,1920,64,256,0.022848,0.431
1,16,240,1920,64,512,0.0208,0.604
1,16,240,1920,64,1024,0.021024,0.244
1,16,240,1920,128,32,0.020704,0.533
1,16,240,1920,128,64,0.022976,0.307
1,16,240,1920,128,128,0.021216,0.253
1,16,240,1920,128,256,0.020576,0.355
1,16,240,1920,128,512,0.021088,0.43
1,16,240,1920,128,1024,0.232128,0.405
1,16,240,1920,256,32,0.021984,0.439
1,16,240,1920,256,64,0.02288,0.499
1,16,240,1920,256,128,0.02144,0.456
1,16,240,1920,256,256,0.022816,0.308
1,16,240,1920,256,512,0.021408,0.487
1,16,240,1920,256,1024,0.015936,0.38
1,16,240,1920,512,32,0.02352,0.296
1,16,240,1920,512,64,0.021248,0.381
1,16,240,1920,512,128,0.02416,0.269
1,16,240,1920,512,256,0.019712,0.343
1,16,240,1920,512,512,0.021024,0.318
1,16,240,1920,512,1024,0.023168,0.252
1,16,240,1920,1024,32,0.014848,0.617
1,16,240,1920,1024,64,0.023328,0.356
1,16,240,1920,1024,128,0.023584,0.536
1,16,240,1920,1024,256,0.020864,0.385
1,16,240,1920,1024,512,0.02208,0.279
1,16,240,1920,1024,1024,0.014688,0.369
1,16,480,30,32,32,0.147168,0.545
1,16,480,30,32,64,0.024768,0.34
1,16,480,30,32,128,0.02128,0.39
1,16,480,30,32,256,0.021312,0.507
1,16,480,30,32,512,0.023232,0.35100000000000003
1,16,480,30,32,1024,0.021632,0.314
1,16,480,30,64,32,0.0216,0.427
1,16,480,30,64,64,0.023168,0.277
1,16,480,30,64,128,0.02048,0.6
1,16,480,30,64,256,0.02176,0.555
1,16,480,30,64,512,0.021312,0.427
1,16,480,30,64,1024,0.022976,0.426
1,16,480,30,128,32,0.020832,0.41000000000000003
1,16,480,30,128,64,0.014976,0.493
1,16,480,30,128,128,0.021152,0.538
1,16,480,30,128,256,0.02224,0.341
1,16,480,30,128,512,0.021024,0.5630000000000001
1,16,480,30,128,1024,0.022688,0.58
1,16,480,30,256,32,0.028096,0.28700000000000003
1,16,480,30,256,64,0.0168,0.378
1,16,480,30,256,128,0.5312,0.405
1,16,480,30,256,256,0.013536,0.259
1,16,480,30,256,512,0.018176,0.28
1,16,480,30,256,1024,0.023008,0.244
1,16,480,30,512,32,0.014048,0.55
1,16,480,30,512,64,0.021024,0.35100000000000003
1,16,480,30,512,128,0.022336,0.318
1,16,480,30,512,256,0.017216,0.549
1,16,480,30,512,512,0.013408,0.672
1,16,480,30,512,1024,0.021408,0.585
1,16,480,30,1024,32,0.023552,0.28
1,16,480,30,1024,64,0.024064,0.535
1,16,480,30,1024,128,0.023008,0.47200000000000003
1,16,480,30,1024,256,0.022176,0.361
1,16,480,30,1024,512,0.020096,0.324
1,16,480,30,1024,1024,0.021664,0.357
1,16,480,60,32,32,0.220736,0.26
1,16,480,60,32,64,0.022048,0.647
1,16,480,60,32,128,0.02304,0.437
1,16,480,60,32,256,0.153632,0.59
1,16,480,60,32,512,0.019616,0.47300000000000003
1,16,480,60,32,1024,0.01536,0.373
1,16,480,60,64,32,0.021568,0.28200000000000003
1,16,480,60,64,64,0.021152,0.34700000000000003
1,16,480,60,64,128,0.022592,0.251
1,16,480,60,64,256,0.02256,0.276
1,16,480,60,64,512,0.0208,0.31
1,16,480,60,64,1024,0.02128,0.678
1,16,480,60,128,32,0.022144,0.544
1,16,480,60,128,64,0.020832,0.355
1,16,480,60,128,128,0.02176,0.28200000000000003
1,16,480,60,128,256,0.022368,0.309
1,16,480,60,128,512,0.02384,0.31
1,16,480,60,128,1024,0.015648,0.296
1,16,480,60,256,32,0.022304,0.271
1,16,480,60,256,64,0.019456,0.459
1,16,480,60,256,128,0.020448,0.421
1,16,480,60,256,256,0.020192,0.52
1,16,480,60,256,512,0.022816,0.687
1,16,480,60,256,1024,0.018752,0.337
1,16,480,60,512,32,0.188544,0.291
1,16,480,60,512,64,0.018496,0.275
1,16,480,60,512,128,0.01888,0.40900000000000003
1,16,480,60,512,256,0.02304,0.512
1,16,480,60,512,512,0.022816,0.593
1,16,480,60,512,1024,0.021216,0.601
1,16,480,60,1024,32,0.021344,0.579
1,16,480,60,1024,64,0.019392,0.305
1,16,480,60,1024,128,0.020736,0.396
1,16,480,60,1024,256,0.023552,0.458
1,16,480,60,1024,512,0.015488,0.295
1,16,480,60,1024,1024,0.019776,0.233
1,16,480,120,32,32,0.437888,0.384
1,16,480,120,32,64,0.019648,0.277
1,16,480,120,32,128,0.017248,0.339
1,16,480,120,32,256,0.018816,0.275
1,16,480,120,32,512,0.021312,0.481
1,16,480,120,32,1024,0.023296,0.456
1,16,480,120,64,32,0.023328,0.307
1,16,480,120,64,64,0.017216,0.54
1,16,480,120,64,128,0.02304,0.513
1,16,480,120,64,256,0.022752,0.34
1,16,480,120,64,512,0.021472,0.501
1,16,480,120,64,1024,0.021152,0.454
1,16,480,120,128,32,0.023136,0.277
1,16,480,120,128,64,0.021856,0.40800000000000003
1,16,480,120,128,128,0.017824,0.361
1,16,480,120,128,256,0.017472,0.34600000000000003
1,16,480,120,128,512,0.022272,0.532
1,16,480,120,128,1024,0.021824,0.311
1,16,480,120,256,32,0.019136,0.501
1,16,480,120,256,64,0.021088,0.361
1,16,480,120,256,128,0.018432,0.483
1,16,480,120,256,256,0.021344,0.352
1,16,480,120,256,512,0.018272,0.245
1,16,480,120,256,1024,0.022432,0.45
1,16,480,120,512,32,0.018592,0.378
1,16,480,120,512,64,0.211328,0.28400000000000003
1,16,480,120,512,128,0.021408,0.292
1,16,480,120,512,256,0.023392,0.255
1,16,480,120,512,512,0.022688,0.276
1,16,480,120,512,1024,0.02224,0.306
1,16,480,120,1024,32,0.022304,0.54
1,16,480,120,1024,64,0.020864,0.261
1,16,480,120,1024,128,0.022784,0.549
1,16,480,120,1024,256,0.019904,0.505
1,16,480,120,1024,512,0.02448,0.379
1,16,480,120,1024,1024,0.019584,0.421
1,16,480,240,32,32,0.874976,0.372
1,16,480,240,32,64,0.022368,0.28400000000000003
1,16,480,240,32,128,0.02192,0.263
1,16,480,240,32,256,0.023136,0.276
1,16,480,240,32,512,0.02608,0.28500000000000003
1,16,480,240,32,1024,0.02336,0.40800000000000003
1,16,480,240,64,32,0.021312,0.4
1,16,480,240,64,64,0.014944,0.327
1,16,480,240,64,128,0.021984,0.48
1,16,480,240,64,256,0.017824,0.487
1,16,480,240,64,512,0.021888,0.367
1,16,480,240,64,1024,0.02048,0.29
1,16,480,240,128,32,0.022944,0.244
1,16,480,240,128,64,0.02128,0.269
1,16,480,240,128,128,0.02336,0.274
1,16,480,240,128,256,0.01792,0.272
1,16,480,240,128,512,0.219328,0.243
1,16,480,240,128,1024,0.044384,0.39
1,16,480,240,256,32,0.021376,0.266
1,16,480,240,256,64,0.177984,0.278
1,16,480,240,256,128,0.124704,0.328
1,16,480,240,256,256,0.022816,0.333
1,16,480,240,256,512,0.189408,0.4
1,16,480,240,256,1024,0.02128,0.277
1,16,480,240,512,32,0.021472,0.292
1,16,480,240,512,64,0.02144,0.289
1,16,480,240,512,128,0.021344,0.275
1,16,480,240,512,256,0.018368,0.332
1,16,480,240,512,512,0.02288,0.462
1,16,480,240,512,1024,0.019296,0.278
1,16,480,240,1024,32,0.021888,0.34700000000000003
1,16,480,240,1024,64,0.02224,0.295
1,16,480,240,1024,128,0.0224,0.28200000000000003
1,16,480,240,1024,256,0.25216,0.443
1,16,480,240,1024,512,0.020064,0.313
1,16,480,240,1024,1024,0.021856,0.281
1,16,480,480,32,32,1.58675,0.267
1,16,480,480,32,64,0.018336,0.25
1,16,480,480,32,128,0.020064,0.354
1,16,480,480,32,256,0.020864,0.28600000000000003
1,16,480,480,32,512,0.023552,0.303
1,16,480,480,32,1024,0.021344,0.492
1,16,480,480,64,32,0.012416,0.35000000000000003
1,16,480,480,64,64,0.019744,0.267
1,16,480,480,64,128,0.02256,0.405
1,16,480,480,64,256,0.023264,0.577
1,16,480,480,64,512,0.014272,0.329
1,16,480,480,64,1024,0.020544,0.41500000000000004
1,16,480,480,128,32,0.02288,0.384
1,16,480,480,128,64,0.022656,0.488
1,16,480,480,128,128,0.022688,0.324
1,16,480,480,128,256,0.020288,0.342
1,16,480,480,128,512,0.022112,0.256
1,16,480,480,128,1024,0.020544,0.227
1,16,480,480,256,32,0.02208,0.294
1,16,480,480,256,64,0.0216,0.44
1,16,480,480,256,128,0.027456,0.482
1,16,480,480,256,256,0.021568,0.264
1,16,480,480,256,512,0.022976,0.377
1,16,480,480,256,1024,0.017888,0.28400000000000003
1,16,480,480,512,32,0.020768,0.289
1,16,480,480,512,64,0.0208,0.31
1,16,480,480,512,128,0.01264,0.342
1,16,480,480,512,256,0.022592,0.545
1,16,480,480,512,512,0.021504,0.226
1,16,480,480,512,1024,0.017888,0.291
1,16,480,480,1024,32,0.023904,0.41300000000000003
1,16,480,480,1024,64,0.0248,0.254
1,16,480,480,1024,128,0.020032,0.244
1,16,480,480,1024,256,0.020608,0.442
1,16,480,480,1024,512,0.01824,0.513
1,16,480,480,1024,1024,0.01744,0.23600000000000002
1,16,480,960,32,32,3.76752,0.271
1,16,480,960,32,64,0.022016,0.23900000000000002
1,16,480,960,32,128,0.121408,0.295
1,16,480,960,32,256,0.017472,0.373
